"Anchor_seq","Anchor_start","Anchor_end","Cruciform_seq","Cruciform_start","Cruciform_end","Distancia_kb"
"NC_002607.1",1242771,1242860,"NC_002607.1",1242377,1242475,0.295
"NC_002607.1",1242860,1242920,"NC_002607.1",1242377,1242475,0.384
"NC_002607.1",1242920,1243003,"NC_002607.1",1243439,1243451,0.435
"NC_002607.1",1243003,1243035,"NC_002607.1",1243439,1243451,0.403
"NC_002607.1",1243035,1243213,"NC_002607.1",1243439,1243451,0.225
"NC_002607.1",1243213,1243271,"NC_002607.1",1243439,1243451,0.167
"NC_002607.1",1243271,1243362,"NC_002607.1",1243439,1243451,0.076
"NC_002607.1",1243362,1243369,"NC_002607.1",1243439,1243451,0.069
"NC_002607.1",1243369,1243432,"NC_002607.1",1243439,1243451,0.006
"NC_002607.1",1243432,1243481,"NC_002607.1",1243439,1243451,0
"NC_002607.1",1243481,1243573,"NC_002607.1",1243549,1243564,0
"NC_002607.1",1243573,1243701,"NC_002607.1",1243671,1243685,0
"NC_002607.1",1243701,1243778,"NC_002607.1",1243671,1243685,0.015
"NC_002607.1",1243778,1243895,"NC_002607.1",1243908,1243919,0.012
"NC_002607.1",1243895,1243905,"NC_002607.1",1243908,1243919,0.002
"NC_002607.1",1243905,1244158,"NC_002607.1",1243908,1243919,0
"NC_002607.1",1244158,1244181,"NC_002607.1",1243908,1243919,0.238
"NC_002607.1",1244181,1244188,"NC_002607.1",1243908,1243919,0.261
"NC_002607.1",1244188,1244312,"NC_002607.1",1243908,1243919,0.268
"NC_002607.1",1244312,1244374,"NC_002607.1",1244608,1244621,0.233
"NC_002607.1",1244374,1244389,"NC_002607.1",1244608,1244621,0.218
"NC_002607.1",1244389,1244493,"NC_002607.1",1244608,1244621,0.114
"NC_002607.1",1244508,1244559,"NC_002607.1",1244608,1244621,0.048
"NC_002607.1",1244559,1244690,"NC_002607.1",1244608,1244621,0
"NC_002607.1",1244690,1244714,"NC_002607.1",1244730,1244744,0.015
"NC_002607.1",1244714,1244756,"NC_002607.1",1244730,1244744,0
"NC_002607.1",1244756,1244777,"NC_002607.1",1244730,1244744,0.011
"NC_002607.1",1244777,1245021,"NC_002607.1",1244730,1244744,0.032
"NC_002607.1",1245021,1245048,"NC_002607.1",1245226,1245238,0.177
"NC_002607.1",1245048,1245153,"NC_002607.1",1245226,1245238,0.072
"NC_002607.1",1245153,1245236,"NC_002607.1",1245226,1245238,0
"NC_002607.1",1245236,1245424,"NC_002607.1",1245226,1245238,0
"NC_002607.1",1245450,1245534,"NC_002607.1",1245226,1245238,0.211
"NC_002607.1",1245534,1245641,"NC_002607.1",1245226,1245238,0.295
"NC_002607.1",1245641,1245673,"NC_002607.1",1246022,1246033,0.348
"NC_002607.1",1245673,1245898,"NC_002607.1",1246022,1246033,0.123
"NC_002607.1",1245898,1245973,"NC_002607.1",1246022,1246033,0.048
"NC_002607.1",1245998,1246093,"NC_002607.1",1246022,1246033,0
"NC_002607.1",1246206,1246351,"NC_002607.1",1246251,1246263,0
"NC_002607.1",1246351,1246435,"NC_002607.1",1246327,1246339,0.011
"NC_002607.1",1246453,1246587,"NC_002607.1",1246545,1246557,0
"NC_002607.1",1246587,1246845,"NC_002607.1",1246545,1246557,0.029
"NC_002607.1",1246845,1246950,"NC_002607.1",1246917,1246932,0
"NC_002607.1",1246984,1247120,"NC_002607.1",1246917,1246932,0.051
"NC_002607.1",1247187,1247292,"NC_002607.1",1246917,1246932,0.254
"NC_002607.1",1247292,1247318,"NC_002607.1",1247576,1247592,0.257
"NC_002607.1",1247333,1247346,"NC_002607.1",1247576,1247592,0.229
"NC_002607.1",1247346,1247403,"NC_002607.1",1247576,1247592,0.172
"NC_002607.1",1247403,1247498,"NC_002607.1",1247576,1247592,0.077
"NC_002607.1",1247498,1247562,"NC_002607.1",1247576,1247592,0.013
"NC_002607.1",1247662,1247689,"NC_002607.1",1247655,1247672,0
"NC_002607.1",1247759,1247794,"NC_002607.1",1247655,1247672,0.086
"NC_002607.1",1247794,1247819,"NC_002607.1",1247655,1247672,0.121
"NC_002607.1",1247819,1247824,"NC_002607.1",1247655,1247672,0.146
"NC_002607.1",1247824,1247904,"NC_002607.1",1247655,1247672,0.151
"NC_002607.1",1247904,1248014,"NC_002607.1",1247655,1247672,0.231
"NC_002607.1",1248014,1248096,"NC_002607.1",1247655,1247672,0.341
"NC_002607.1",1248096,1248202,"NC_002607.1",1247655,1247672,0.423
"NC_002607.1",1248271,1248367,"NC_002607.1",1247655,1247672,0.598
"NC_002607.1",1248367,1248400,"NC_002607.1",1247655,1247672,0.694
"NC_002607.1",1248400,1248513,"NC_002607.1",1249116,1249127,0.602
"NC_002607.1",1248513,1248553,"NC_002607.1",1249116,1249127,0.562
"NC_002607.1",1248553,1248940,"NC_002607.1",1249116,1249127,0.175
"NC_002607.1",1249075,1249220,"NC_002607.1",1249116,1249127,0
"NC_002607.1",1249220,1249472,"NC_002607.1",1249288,1249302,0
"NC_002607.1",1249618,1249691,"NC_002607.1",1249553,1249572,0.045
"NC_002607.1",1249691,1249723,"NC_002607.1",1249796,1249811,0.072
"NC_002607.1",1249723,1249744,"NC_002607.1",1249796,1249811,0.051
"NC_002607.1",1249744,1249817,"NC_002607.1",1249796,1249811,0
"NC_002607.1",1249817,1249876,"NC_002607.1",1249796,1249811,0.005
"NC_002607.1",1249880,1249947,"NC_002607.1",1249796,1249811,0.068
"NC_002607.1",1249973,1250026,"NC_002607.1",1249796,1249811,0.161
"NC_002607.1",1250026,1250104,"NC_002607.1",1249796,1249811,0.214
"NC_002607.1",1250104,1250113,"NC_002607.1",1250346,1250360,0.232
"NC_002607.1",1250113,1250129,"NC_002607.1",1250346,1250360,0.216
"NC_002607.1",1250129,1250141,"NC_002607.1",1250346,1250360,0.204
"NC_002607.1",1250141,1250248,"NC_002607.1",1250346,1250360,0.097
"NC_002607.1",1250248,1250501,"NC_002607.1",1250346,1250360,0
"NC_002607.1",1250588,1250725,"NC_002607.1",1250576,1250591,0
"NC_002607.1",1250725,1250816,"NC_002607.1",1250662,1250674,0.05
"NC_002607.1",1250816,1250875,"NC_002607.1",1250935,1250947,0.059
"NC_002607.1",1250875,1250929,"NC_002607.1",1250935,1250947,0.005
"NC_002607.1",1250929,1251007,"NC_002607.1",1250935,1250947,0
"NC_002607.1",1251007,1251107,"NC_002607.1",1250935,1250947,0.059
"NC_002607.1",1251107,1251180,"NC_002607.1",1251254,1251268,0.073
"NC_002607.1",1251180,1251329,"NC_002607.1",1251254,1251268,0
"NC_002607.1",1251329,1251451,"NC_002607.1",1251440,1251453,0
"NC_002607.1",1251483,1251552,"NC_002607.1",1251440,1251453,0.029
"NC_002607.1",1251552,1251730,"NC_002607.1",1251440,1251453,0.098
"NC_002607.1",1251730,1251909,"NC_002607.1",1251838,1251853,0
"NC_002607.1",1251909,1251954,"NC_002607.1",1251838,1251853,0.055
"NC_002607.1",1251954,1251968,"NC_002607.1",1251838,1251853,0.1
"NC_002607.1",1251968,1252041,"NC_002607.1",1252078,1252090,0.036
"NC_002607.1",1252050,1252156,"NC_002607.1",1252078,1252090,0
"NC_002607.1",1252196,1252269,"NC_002607.1",1252335,1252351,0.065
"NC_002607.1",1252269,1252554,"NC_002607.1",1252335,1252351,0
"NC_002607.1",1252591,1252652,"NC_002607.1",1252841,1252856,0.188
"NC_002607.1",1252652,1252726,"NC_002607.1",1252841,1252856,0.114
"NC_002607.1",1252726,1252749,"NC_002607.1",1252841,1252856,0.091
"NC_002607.1",1252749,1252803,"NC_002607.1",1252841,1252856,0.037
"NC_002607.1",1252874,1252896,"NC_002607.1",1252841,1252856,0.017
"NC_002607.1",1252896,1253216,"NC_002607.1",1252841,1252856,0.039
"NC_002607.1",1253216,1253244,"NC_002607.1",1253308,1253320,0.063
"NC_002607.1",1253244,1253347,"NC_002607.1",1253308,1253320,0
"NC_002607.1",1253360,1253449,"NC_002607.1",1253468,1253479,0.018
"NC_002607.1",1253477,1253516,"NC_002607.1",1253468,1253479,0
"NC_002607.1",1253516,1253600,"NC_002607.1",1253468,1253479,0.036
"NC_002607.1",1253600,1253673,"NC_002607.1",1253468,1253479,0.12
"NC_002607.1",1253673,1253688,"NC_002607.1",1253468,1253479,0.193
"NC_002607.1",1253688,1253860,"NC_002607.1",1253468,1253479,0.208
"NC_002607.1",1253860,1253886,"NC_002607.1",1253468,1253479,0.38
"NC_002607.1",1253886,1253907,"NC_002607.1",1253468,1253479,0.406
"NC_002607.1",1253907,1253992,"NC_002607.1",1253468,1253479,0.427
"NC_002607.1",1253992,1254042,"NC_002607.1",1253468,1253479,0.512
"NC_002607.1",1254042,1254120,"NC_002607.1",1254654,1254669,0.533
"NC_002607.1",1254120,1254239,"NC_002607.1",1254654,1254669,0.414
"NC_002607.1",1254239,1254257,"NC_002607.1",1254654,1254669,0.396
"NC_002607.1",1254257,1254492,"NC_002607.1",1254654,1254669,0.161
"NC_002607.1",1254492,1254604,"NC_002607.1",1254654,1254669,0.049
"NC_002607.1",1254664,1254737,"NC_002607.1",1254654,1254669,0
"NC_002607.1",1254737,1254791,"NC_002607.1",1254672,1254689,0.047
"NC_002607.1",1254791,1254803,"NC_002607.1",1254672,1254689,0.101
"NC_002607.1",1254803,1254948,"NC_002607.1",1254672,1254689,0.113
"NC_002607.1",1254948,1254954,"NC_002607.1",1254672,1254689,0.258
"NC_002607.1",1254954,1255046,"NC_002607.1",1254672,1254689,0.264
"NC_002607.1",1255046,1255132,"NC_002607.1",1254672,1254689,0.356
"NC_002607.1",1255132,1255143,"NC_002607.1",1254672,1254689,0.442
"NC_002607.1",1255143,1255148,"NC_002607.1",1254672,1254689,0.453
"NC_002607.1",1255148,1255265,"NC_002607.1",1255639,1255656,0.373
"NC_002607.1",1255265,1255299,"NC_002607.1",1255639,1255656,0.339
"NC_002607.1",1255299,1255375,"NC_002607.1",1255639,1255656,0.263
"NC_002607.1",1255375,1255417,"NC_002607.1",1255639,1255656,0.221
"NC_002607.1",1255417,1255475,"NC_002607.1",1255639,1255656,0.163
"NC_002607.1",1255475,1255501,"NC_002607.1",1255639,1255656,0.137
"NC_002607.1",1255501,1255799,"NC_002607.1",1255639,1255656,0
"NC_002607.1",1255815,1255919,"NC_002607.1",1255805,1255819,0
"NC_002607.1",1255919,1255978,"NC_002607.1",1255971,1255984,0
"NC_002607.1",1255978,1256018,"NC_002607.1",1255971,1255984,0
"NC_002607.1",1256018,1256109,"NC_002607.1",1256104,1256117,0
"NC_002607.1",1256109,1256156,"NC_002607.1",1256104,1256117,0
"NC_002607.1",1256156,1256297,"NC_002607.1",1256193,1256206,0
"NC_002607.1",1256297,1256348,"NC_002607.1",1256298,1256311,0
"NC_002607.1",1256348,1256425,"NC_002607.1",1256298,1256311,0.036
"NC_002607.1",1256425,1256488,"NC_002607.1",1256526,1256537,0.037
"NC_002607.1",1256544,1256646,"NC_002607.1",1256526,1256537,0.006
"NC_002607.1",1256646,1256846,"NC_002607.1",1256526,1256537,0.108
"NC_002607.1",1256868,1256896,"NC_002607.1",1257226,1257239,0.329
"NC_002607.1",1256896,1256928,"NC_002607.1",1257226,1257239,0.297
"NC_002607.1",1256928,1257105,"NC_002607.1",1257226,1257239,0.12
"NC_002607.1",1257105,1257134,"NC_002607.1",1257226,1257239,0.091
"NC_002607.1",1257134,1257418,"NC_002607.1",1257226,1257239,0
"NC_002607.1",1257418,1257543,"NC_002607.1",1257308,1257378,0.039
"NC_002607.1",1257543,1257688,"NC_002607.1",1257308,1257378,0.164
"NC_002607.1",1257688,1257720,"NC_002607.1",1257308,1257378,0.309
"NC_002607.1",1257720,1258061,"NC_002607.1",1258146,1258160,0.084
"NC_002607.1",1258061,1258095,"NC_002607.1",1258146,1258160,0.05
"NC_002607.1",1258095,1258212,"NC_002607.1",1258146,1258160,0
"NC_002607.1",1258212,1258281,"NC_002607.1",1258146,1258160,0.051
"NC_002607.1",1258281,1258427,"NC_002607.1",1258356,1258373,0
"NC_002607.1",1258427,1258463,"NC_002607.1",1258356,1258373,0.053
"NC_002607.1",1258463,1258639,"NC_002607.1",1258356,1258373,0.089
"NC_002607.1",1258639,1258672,"NC_002607.1",1258888,1258904,0.215
"NC_002607.1",1258672,1258749,"NC_002607.1",1258888,1258904,0.138
"NC_002607.1",1258749,1258837,"NC_002607.1",1258888,1258904,0.05
"NC_002607.1",1258837,1259172,"NC_002607.1",1258888,1258904,0
"NC_002607.1",1259172,1259469,"NC_002607.1",1259233,1259257,0
"NC_002607.1",1259469,1259501,"NC_002607.1",1259262,1259281,0.187
"NC_002607.1",1259501,1259613,"NC_002607.1",1259710,1259725,0.096
"NC_002607.1",1259613,1259796,"NC_002607.1",1259710,1259725,0
"NC_002607.1",1259796,1259864,"NC_002607.1",1259863,1259975,0
"NC_002607.1",1259864,1259931,"NC_002607.1",1259863,1259975,0
"NC_002607.1",1259959,1259963,"NC_002607.1",1259863,1259975,0
"NC_002607.1",1259963,1259971,"NC_002607.1",1259863,1259975,0
"NC_002607.1",1259971,1259999,"NC_002607.1",1259863,1259975,0
"NC_002607.1",1259999,1260116,"NC_002607.1",1260118,1260131,0.001
"NC_002607.1",1260125,1260198,"NC_002607.1",1260118,1260131,0
"NC_002607.1",1260198,1260301,"NC_002607.1",1260264,1260280,0
"NC_002607.1",1260301,1260576,"NC_002607.1",1260413,1260430,0
"NC_002607.1",1260576,1260696,"NC_002607.1",1260651,1260664,0
"NC_002607.1",1260696,1260728,"NC_002607.1",1260724,1260736,0
"NC_002607.1",1260728,1260740,"NC_002607.1",1260724,1260736,0
"NC_002607.1",1260740,1260903,"NC_002607.1",1260873,1260886,0
"NC_002607.1",1260903,1261168,"NC_002607.1",1260873,1260886,0.016
"NC_002607.1",1261212,1261362,"NC_002607.1",1261197,1261215,0
"NC_002607.1",1261362,1261386,"NC_002607.1",1261299,1261351,0.01
"NC_002607.1",1261386,1261477,"NC_002607.1",1261406,1261419,0
"NC_002607.1",1261500,1261541,"NC_002607.1",1261456,1261467,0.032
"NC_002607.1",1261541,1261677,"NC_002607.1",1261658,1261672,0
"NC_002607.1",1261700,1261714,"NC_002607.1",1261684,1261697,0.002
"NC_002607.1",1261714,1261795,"NC_002607.1",1261684,1261697,0.016
"NC_002607.1",1261795,1262010,"NC_002607.1",1261923,1261940,0
"NC_002607.1",1262010,1262019,"NC_002607.1",1261923,1261940,0.069
"NC_002607.1",1262019,1262053,"NC_002607.1",1261923,1261940,0.078
"NC_002607.1",1262053,1262408,"NC_002607.1",1262238,1262332,0
"NC_002607.1",1262408,1262434,"NC_002607.1",1262238,1262332,0.075
"NC_002607.1",1262434,1262445,"NC_002607.1",1262238,1262332,0.101
"NC_002607.1",1262445,1262754,"NC_002607.1",1262238,1262332,0.112
"NC_002607.1",1262754,1262823,"NC_002607.1",1262238,1262332,0.421
"NC_002607.1",1262823,1262857,"NC_002607.1",1263280,1263296,0.422
"NC_002607.1",1262857,1262962,"NC_002607.1",1263280,1263296,0.317
"NC_002607.1",1262962,1262998,"NC_002607.1",1263280,1263296,0.281
"NC_002607.1",1262998,1263006,"NC_002607.1",1263280,1263296,0.273
"NC_002607.1",1263006,1263039,"NC_002607.1",1263280,1263296,0.24
"NC_002607.1",1263039,1263081,"NC_002607.1",1263280,1263296,0.198
"NC_002607.1",1263081,1263303,"NC_002607.1",1263280,1263296,0
"NC_002607.1",1263303,1263380,"NC_002607.1",1263280,1263296,0.006
"NC_002607.1",1263380,1263619,"NC_002607.1",1263532,1263545,0
"NC_002607.1",1263651,1263689,"NC_002607.1",1263532,1263545,0.105
"NC_002607.1",1263689,1263700,"NC_002607.1",1263532,1263545,0.143
"NC_002607.1",1263700,1263709,"NC_002607.1",1263532,1263545,0.154
"NC_002607.1",1263709,1263901,"NC_002607.1",1263532,1263545,0.163
"NC_002607.1",1263901,1263941,"NC_002607.1",1263532,1263545,0.355
"NC_002607.1",1263941,1264020,"NC_002607.1",1264401,1264413,0.38
"NC_002607.1",1264020,1264193,"NC_002607.1",1264401,1264413,0.207
"NC_002607.1",1264193,1264370,"NC_002607.1",1264401,1264413,0.03
"NC_002607.1",1264370,1264678,"NC_002607.1",1264401,1264413,0
"NC_002607.1",1264678,1264741,"NC_002607.1",1264585,1264598,0.079
"NC_002607.1",1264741,1265067,"NC_002607.1",1264585,1264598,0.142
"NC_002607.1",1265067,1265168,"NC_002607.1",1265273,1265286,0.104
"NC_002607.1",1265168,1265330,"NC_002607.1",1265273,1265286,0
"NC_002607.1",1265336,1265354,"NC_002607.1",1265328,1265341,0
"NC_002607.1",1265354,1265512,"NC_002607.1",1265489,1265503,0
"NC_002607.1",1265512,1265591,"NC_002607.1",1265489,1265503,0.008
"NC_002607.1",1265591,1265789,"NC_002607.1",1265489,1265503,0.087
"NC_002607.1",1265789,1265801,"NC_002607.1",1265909,1265924,0.107
"NC_002607.1",1265801,1265839,"NC_002607.1",1265909,1265924,0.069
"NC_002607.1",1265839,1265862,"NC_002607.1",1265909,1265924,0.046
"NC_002607.1",1265862,1266079,"NC_002607.1",1265909,1265924,0
"NC_002607.1",1266079,1266114,"NC_002607.1",1266118,1266133,0.003
"NC_002607.1",1266114,1266210,"NC_002607.1",1266118,1266133,0
"NC_002607.1",1266210,1266230,"NC_002607.1",1266118,1266133,0.076
"NC_002607.1",1266230,1266355,"NC_002607.1",1266118,1266133,0.096
"NC_002607.1",1266355,1266362,"NC_002607.1",1266118,1266133,0.221
"NC_002607.1",1266362,1266668,"NC_002607.1",1266118,1266133,0.228
"NC_002607.1",1266668,1266806,"NC_002607.1",1267162,1267179,0.355
"NC_002607.1",1266806,1266853,"NC_002607.1",1267162,1267179,0.308
"NC_002607.1",1266853,1266916,"NC_002607.1",1267162,1267179,0.245
"NC_002607.1",1266916,1266989,"NC_002607.1",1267162,1267179,0.172
"NC_002607.1",1266989,1267054,"NC_002607.1",1267162,1267179,0.107
"NC_002607.1",1267054,1267613,"NC_002607.1",1267162,1267179,0
"NC_002607.1",1267652,1267879,"NC_002607.1",1267725,1267739,0
"NC_002607.1",1267879,1268057,"NC_002607.1",1267897,1267911,0
"NC_002607.1",1268057,1268521,"NC_002607.1",1268191,1268206,0
"NC_002607.1",1268535,1268599,"NC_002607.1",1268593,1268609,0
"NC_002607.1",1268599,1268781,"NC_002607.1",1268593,1268609,0
"NC_002607.1",1268781,1268829,"NC_002607.1",1268763,1268775,0.005
"NC_002607.1",1268829,1268882,"NC_002607.1",1268763,1268775,0.053
"NC_002607.1",1268887,1268968,"NC_002607.1",1268763,1268775,0.111
"NC_002607.1",1268968,1269064,"NC_002607.1",1269202,1269215,0.137
"NC_002607.1",1269064,1269107,"NC_002607.1",1269202,1269215,0.094
"NC_002607.1",1269107,1269377,"NC_002607.1",1269202,1269215,0
"NC_002607.1",1269377,1269421,"NC_002607.1",1269202,1269215,0.161
"NC_002607.1",1269421,1269476,"NC_002607.1",1269649,1269664,0.172
"NC_002607.1",1269476,1269683,"NC_002607.1",1269649,1269664,0
"NC_002607.1",1269718,1269951,"NC_002607.1",1269973,1269988,0.021
"NC_002607.1",1269951,1270252,"NC_002607.1",1269973,1269988,0
"NC_002607.1",1270263,1270467,"NC_002607.1",1270209,1270321,0
"NC_002607.1",1270467,1270556,"NC_002607.1",1270479,1270492,0
"NC_002607.1",1270556,1270632,"NC_002607.1",1270681,1270694,0.048
"NC_002607.1",1270632,1270883,"NC_002607.1",1270681,1270694,0
"NC_002607.1",1270883,1270916,"NC_002607.1",1270995,1271009,0.078
"NC_002607.1",1270916,1270936,"NC_002607.1",1270995,1271009,0.058
"NC_002607.1",1270936,1271019,"NC_002607.1",1270995,1271009,0
"NC_002607.1",1271019,1271044,"NC_002607.1",1270995,1271009,0.009
"NC_002607.1",1271044,1271300,"NC_002607.1",1270995,1271009,0.034
"NC_002607.1",1271300,1271349,"NC_002607.1",1271560,1271671,0.21
"NC_002607.1",1271349,1271406,"NC_002607.1",1271560,1271671,0.153
"NC_002607.1",1271406,1271430,"NC_002607.1",1271560,1271671,0.129
"NC_002607.1",1271430,1271556,"NC_002607.1",1271560,1271671,0.003
"NC_002607.1",1271556,1271708,"NC_002607.1",1271560,1271671,0
"NC_002607.1",1271708,1271953,"NC_002607.1",1271798,1271813,0
"NC_002607.1",1271953,1272035,"NC_002607.1",1271919,1271934,0.018
"NC_002607.1",1272035,1272080,"NC_002607.1",1271919,1271934,0.1
"NC_002607.1",1272080,1272088,"NC_002607.1",1271919,1271934,0.145
"NC_002607.1",1272088,1272216,"NC_002607.1",1271919,1271934,0.153
"NC_002607.1",1272216,1272222,"NC_002607.1",1272391,1272406,0.168
"NC_002607.1",1272222,1272414,"NC_002607.1",1272391,1272406,0
"NC_002607.1",1272414,1272474,"NC_002607.1",1272452,1272465,0
"NC_002607.1",1272474,1272545,"NC_002607.1",1272452,1272465,0.008
"NC_002607.1",1272545,1272700,"NC_002607.1",1272452,1272465,0.079
"NC_002607.1",1272700,1272809,"NC_002607.1",1273027,1273043,0.217
"NC_002607.1",1272809,1273078,"NC_002607.1",1273027,1273043,0
"NC_002607.1",1273078,1273142,"NC_002607.1",1273062,1273077,0
"NC_002607.1",1273165,1273256,"NC_002607.1",1273079,1273091,0.073
"NC_002607.1",1273256,1273324,"NC_002607.1",1273079,1273091,0.164
"NC_002607.1",1273324,1273451,"NC_002607.1",1273079,1273091,0.232
"NC_002607.1",1273537,1273574,"NC_002607.1",1273079,1273091,0.445
"NC_002607.1",1273574,1273626,"NC_002607.1",1273079,1273091,0.482
"NC_002607.1",1273626,1273784,"NC_002607.1",1274293,1274308,0.508
"NC_002607.1",1273784,1273884,"NC_002607.1",1274293,1274308,0.408
"NC_002607.1",1273884,1273889,"NC_002607.1",1274293,1274308,0.403
"NC_002607.1",1273889,1274128,"NC_002607.1",1274293,1274308,0.164
"NC_002607.1",1274128,1274249,"NC_002607.1",1274293,1274308,0.043
"NC_002607.1",1274249,1274358,"NC_002607.1",1274293,1274308,0
"NC_002607.1",1274358,1274527,"NC_002607.1",1274293,1274308,0.049
"NC_002607.1",1274527,1274555,"NC_002607.1",1274671,1274683,0.115
"NC_002607.1",1274555,1274639,"NC_002607.1",1274671,1274683,0.031
"NC_002607.1",1274694,1274858,"NC_002607.1",1274671,1274683,0.01
"NC_002607.1",1274864,1274993,"NC_002607.1",1274914,1274926,0
"NC_002607.1",1274993,1275197,"NC_002607.1",1274914,1274926,0.066
"NC_002607.1",1275250,1275332,"NC_002607.1",1275461,1275472,0.128
"NC_002607.1",1275332,1275671,"NC_002607.1",1275461,1275472,0
"NC_002607.1",1275671,1275736,"NC_002607.1",1275763,1275810,0.026
"NC_002607.1",1275736,1276006,"NC_002607.1",1275763,1275810,0
"NC_002607.1",1276006,1276033,"NC_002607.1",1276109,1276124,0.075
"NC_002607.1",1276033,1276082,"NC_002607.1",1276109,1276124,0.026
"NC_002607.1",1276082,1276149,"NC_002607.1",1276109,1276124,0
"NC_002607.1",1276149,1276214,"NC_002607.1",1276109,1276124,0.024
"NC_002607.1",1276214,1276233,"NC_002607.1",1276109,1276124,0.089
"NC_002607.1",1276233,1276411,"NC_002607.1",1276109,1276124,0.108
"NC_002607.1",1276411,1276586,"NC_002607.1",1276109,1276124,0.286
"NC_002607.1",1276586,1276714,"NC_002607.1",1277024,1277039,0.309
"NC_002607.1",1276714,1277426,"NC_002607.1",1277024,1277039,0
"NC_002607.1",1277426,1277546,"NC_002607.1",1277509,1277522,0
"NC_002607.1",1277546,1277599,"NC_002607.1",1277509,1277522,0.023
"NC_002607.1",1277599,1277640,"NC_002607.1",1277509,1277522,0.076
"NC_002607.1",1277640,1277670,"NC_002607.1",1277509,1277522,0.117
"NC_002607.1",1277670,1277707,"NC_002607.1",1277509,1277522,0.147
"NC_002607.1",1277707,1277715,"NC_002607.1",1277509,1277522,0.184
"NC_002607.1",1277715,1277779,"NC_002607.1",1277900,1277911,0.12
"NC_002607.1",1277779,1277813,"NC_002607.1",1277900,1277911,0.086
"NC_002607.1",1277813,1277891,"NC_002607.1",1277900,1277911,0.008
"NC_002607.1",1277953,1278039,"NC_002607.1",1277900,1277911,0.041
"NC_002607.1",1278039,1278290,"NC_002607.1",1278352,1278364,0.061
"NC_002607.1",1278304,1278349,"NC_002607.1",1278352,1278364,0.002
"NC_002607.1",1278349,1278419,"NC_002607.1",1278352,1278364,0
"NC_002607.1",1278419,1278464,"NC_002607.1",1278352,1278364,0.054
"NC_002607.1",1278477,1278559,"NC_002607.1",1278352,1278364,0.112
"NC_002607.1",1278559,1278581,"NC_002607.1",1278352,1278364,0.194
"NC_002607.1",1278581,1278693,"NC_002607.1",1278905,1278918,0.211
"NC_002607.1",1278693,1278699,"NC_002607.1",1278905,1278918,0.205
"NC_002607.1",1278699,1278723,"NC_002607.1",1278905,1278918,0.181
"NC_002607.1",1278723,1278886,"NC_002607.1",1278905,1278918,0.018
"NC_002607.1",1278886,1279003,"NC_002607.1",1278905,1278918,0
"NC_002607.1",1279015,1279051,"NC_002607.1",1278931,1278942,0.072
"NC_002607.1",1279051,1279126,"NC_002607.1",1278931,1278942,0.108
"NC_002607.1",1279126,1279139,"NC_002607.1",1278931,1278942,0.183
"NC_002607.1",1279139,1279319,"NC_002607.1",1278931,1278942,0.196
"NC_002607.1",1279319,1279325,"NC_002607.1",1278931,1278942,0.376
"NC_002607.1",1279325,1279337,"NC_002607.1",1278931,1278942,0.382
"NC_002607.1",1279337,1279956,"NC_002607.1",1278931,1278942,0.394
"NC_002607.1",1279956,1279995,"NC_002607.1",1280426,1280438,0.43
"NC_002607.1",1279995,1280569,"NC_002607.1",1280426,1280438,0
"NC_002607.1",1280569,1280740,"NC_002607.1",1280735,1280748,0
"NC_002607.1",1280740,1281130,"NC_002607.1",1280735,1280748,0
"NC_002607.1",1281130,1281157,"NC_002607.1",1280735,1280748,0.381
"NC_002607.1",1281157,1281202,"NC_002607.1",1280735,1280748,0.408
"NC_002607.1",1281202,1281246,"NC_002607.1",1280735,1280748,0.453
"NC_002607.1",1281246,1281498,"NC_002607.1",1281811,1281906,0.312
"NC_002607.1",1281498,1281520,"NC_002607.1",1281811,1281906,0.29
"NC_002607.1",1281520,1281545,"NC_002607.1",1281811,1281906,0.265
"NC_002607.1",1281545,1281763,"NC_002607.1",1281811,1281906,0.047
"NC_002607.1",1281763,1282557,"NC_002607.1",1281811,1281906,0
"NC_002607.1",1282557,1282617,"NC_002607.1",1282457,1282469,0.087
"NC_002607.1",1282617,1282716,"NC_002607.1",1282705,1282718,0
"NC_002607.1",1282716,1283094,"NC_002607.1",1282705,1282718,0
"NC_002607.1",1283094,1283166,"NC_002607.1",1283079,1283092,0.001
"NC_002607.1",1283166,1283373,"NC_002607.1",1283079,1283092,0.073
"NC_002607.1",1283387,1283462,"NC_002607.1",1283534,1283550,0.071
"NC_002607.1",1283462,1283593,"NC_002607.1",1283534,1283550,0
"NC_002607.1",1283593,1283938,"NC_002607.1",1283836,1283848,0
"NC_002607.1",1283938,1284114,"NC_002607.1",1283836,1283848,0.089
"NC_002607.1",1284114,1284133,"NC_002607.1",1283836,1283848,0.265
"NC_002607.1",1284133,1284200,"NC_002607.1",1283836,1283848,0.284
"NC_002607.1",1284200,1284264,"NC_002607.1",1284552,1284569,0.287
"NC_002607.1",1284264,1284311,"NC_002607.1",1284552,1284569,0.24
"NC_002607.1",1284350,1284425,"NC_002607.1",1284552,1284569,0.126
"NC_002607.1",1284425,1284454,"NC_002607.1",1284552,1284569,0.097
"NC_002607.1",1284454,1284628,"NC_002607.1",1284552,1284569,0
"NC_002607.1",1284765,1284799,"NC_002607.1",1284590,1284604,0.16
"NC_002607.1",1284799,1284919,"NC_002607.1",1285076,1285185,0.156
"NC_002607.1",1284951,1285060,"NC_002607.1",1285076,1285185,0.015
